Depot_ID,Depot_Name,District,Year,Month_Number,Month,Buses Allocated,Schedules Allocated,Passengers,Estimated Diesel Litres,Estimated CO2 (Tonnes),Effective KM,Observed Year Effective KM,Estimated EV Energy (MWh),Potential EV OPEX Saving (INR),Diesel Cost (INR/km),EV Cost (INR/km),Diesel Efficiency (km/litre),EV Energy Consumption (kWh/km),Passengers_per_Bus,Diesel_Litres_per_Bus,Diesel_Litres_per_Schedule,CO2_per_Bus_Tonnes,Terrain_Class,Terrain_Score
KSRTC-047,Thodupuzha,Idukki,2025,8,August,94,9.95,327289,75009.81,201.026,306040.02,3561978.35,382.55,7344960.27,51,27,4.08,1.25,3481.797872,797.9767021,7538.674372,2.138574468,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2025,9,September,91,10.07,353390,77829.04,208.582,317542.48,3561978.35,396.928,7621019.37,51,27,4.08,1.25,3883.406593,855.2641758,7728.802383,2.29210989,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2025,10,October,94,10.04,369176,78686.19,210.879,321039.66,3561978.35,401.3,7704951.54,51,27,4.08,1.25,3927.404255,837.0871277,7837.26992,2.243393617,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2025,11,November,91,10.0,344880,75763.57,203.046,309115.37,3561978.35,386.394,7418768.6,51,27,4.08,1.25,3789.89011,832.5667033,7576.357,2.231274725,Steep,0.2
KSRTC-047,Thodupuzha,Idukki,2025,12,December,91,9.89,317851,72851.88,195.243,297235.67,3561978.35,371.545,7133655.67,51,27,4.08,1.25,3492.868132,800.5701099,7366.21638,2.145527473,Steep,0.2
KSRTC-048,Kattappana,Idukki,2025,1,January,77,6.31,307174,101525.53,272.088,414224.16,4972274.43,517.78,9941380.22,51,27,4.08,1.25,3989.272727,1318.513377,16089.62441,3.53361039,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,2,February,75,6.31,304800,94101.22,252.191,383932.98,4972274.43,479.916,9214391.31,51,27,4.08,1.25,4064.0,1254.682933,14913.03011,3.362546667,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,3,March,78,6.46,322659,101206.65,271.234,412923.13,4972274.43,516.154,9910154.86,51,27,4.08,1.25,4136.653846,1297.521154,15666.66409,3.477358974,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,4,April,74,6.37,331802,102289.1,274.135,417339.53,4972274.43,521.674,10016148.34,51,27,4.08,1.25,4483.810811,1382.285135,16057.94349,3.704527027,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,5,May,74,6.61,340845,106039.49,284.186,432641.12,4972274.43,540.801,10383386.91,51,27,4.08,1.25,4606.013514,1432.966081,16042.2829,3.840351351,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,6,June,74,6.27,309548,96674.63,259.088,394432.49,4972274.43,493.041,9466379.64,51,27,4.08,1.25,4183.081081,1306.413919,15418.60128,3.501189189,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,7,July,76,6.01,303725,89857.37,240.818,366618.07,4972274.43,458.273,8798833.34,51,27,4.08,1.25,3996.381579,1182.333816,14951.30948,3.168657895,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,8,August,77,6.63,334374,106264.71,284.789,433560.02,4972274.43,541.95,10405440.33,51,27,4.08,1.25,4342.519481,1380.061169,16027.85973,3.698558442,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,9,September,74,6.93,368543,107057.19,286.913,436793.34,4972274.43,545.992,10483039.92,51,27,4.08,1.25,4980.310811,1446.718784,15448.36797,3.877202703,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,10,October,76,6.45,361328,106851.9,286.363,435955.75,4972274.43,544.945,10462937.62,51,27,4.08,1.25,4754.315789,1405.946053,16566.18605,3.767934211,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,11,November,74,6.73,350228,106995.95,286.749,436543.48,4972274.43,545.679,10477043.89,51,27,4.08,1.25,4732.810811,1445.891216,15898.3581,3.874986486,Flat/Rolling,0.9
KSRTC-048,Kattappana,Idukki,2025,12,December,76,6.47,324932,99830.97,267.547,407310.36,4972274.43,509.138,9775448.4,51,27,4.08,1.25,4275.421053,1313.565395,15429.82535,3.520355263,Flat/Rolling,0.9
KSRTC-049,Kumily,Idukki,2025,1,January,59,4.11,218193,64160.73,171.951,261775.78,3212125.58,327.22,6282618.24,51,27,4.08,1.25,3698.186441,1087.47,15610.88321,2.914423729,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,2,February,58,4.18,222826,61450.02,164.686,250716.08,3212125.58,313.395,6017185.93,51,27,4.08,1.25,3841.827586,1059.483103,14700.96172,2.839413793,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,3,March,60,4.37,224056,63879.3,171.197,260627.54,3212125.58,325.784,6255060.59,51,27,4.08,1.25,3734.266667,1064.655,14617.68879,2.853283333,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,4,April,60,4.46,236398,67720.0,181.49,276297.6,3212125.58,345.372,6631142.32,51,27,4.08,1.25,3939.966667,1128.666667,15183.8565,3.024833333,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,5,May,59,4.43,230878,66620.21,178.542,271810.46,3212125.58,339.763,6523450.67,51,27,4.08,1.25,3913.186441,1129.156102,15038.42212,3.026135593,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,6,June,57,4.15,224776,62978.58,168.783,256952.61,3212125.58,321.191,6166862.65,51,27,4.08,1.25,3943.438596,1104.887368,15175.56145,2.961105263,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,7,July,59,4.14,210480,61303.52,164.293,250118.36,3212125.58,312.648,6002840.91,51,27,4.08,1.25,3567.457627,1039.042712,14807.61353,2.784627119,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,8,August,57,4.56,235490,65294.36,174.989,266400.99,3212125.58,333.001,6393624.06,51,27,4.08,1.25,4131.403509,1145.515088,14318.9386,3.069982456,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,9,September,58,4.68,251782,70874.4,189.943,289167.55,3212125.58,361.459,6940021.67,51,27,4.08,1.25,4341.068966,1221.972414,15144.10256,3.27487931,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,10,October,56,4.6,262610,69785.62,187.025,284725.33,3212125.58,355.907,6833408.39,51,27,4.08,1.25,4689.464286,1246.171786,15170.78696,3.339732143,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,11,November,57,4.66,251805,67261.35,180.26,274426.31,3212125.58,343.033,6586231.71,51,27,4.08,1.25,4417.631579,1180.023684,14433.76609,3.16245614,Steep,0.2
KSRTC-049,Kumily,Idukki,2025,12,December,60,4.44,231399,65957.59,176.766,269106.97,3212125.58,336.384,6458567.27,51,27,4.08,1.25,3856.65,1099.293167,14855.31306,2.9461,Steep,0.2
KSRTC-050,Munnar,Idukki,2025,1,January,52,5.18,343498,62064.51,166.333,253223.2,3073983.31,316.529,6077357.28,51,27,4.08,1.25,6605.730769,1193.548269,11981.56564,3.198711538,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,2,February,53,5.34,329688,60010.32,160.828,244842.11,3073983.31,306.053,5876210.99,51,27,4.08,1.25,6220.528302,1132.270189,11237.88764,3.034490566,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,3,March,52,5.37,370229,61030.61,163.562,249004.89,3073983.31,311.256,5976117.11,51,27,4.08,1.25,7119.788462,1173.665577,11365.10428,3.145423077,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,4,April,53,5.24,364333,63293.07,169.625,258235.73,3073983.31,322.795,6197657.06,51,27,4.08,1.25,6874.207547,1194.208868,12078.83015,3.200471698,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,5,May,53,5.37,382888,66504.36,178.232,271337.79,3073983.31,339.172,6512106.46,51,27,4.08,1.25,7224.301887,1254.799245,12384.42458,3.362867925,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,6,June,52,5.13,364345,61309.75,164.31,250143.78,3073983.31,312.68,6003451.09,51,27,4.08,1.25,7006.634615,1179.033654,11951.21832,3.159807692,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,7,July,51,4.99,337682,57080.75,152.976,232889.46,3073983.31,291.112,5589347.09,51,27,4.08,1.25,6621.215686,1119.230392,11439.02806,2.999529412,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,8,August,53,5.43,389487,65339.46,175.11,266585.0,3073983.31,333.231,6398039.76,51,27,4.08,1.25,7348.811321,1232.82,12033.04972,3.303962264,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,9,September,52,5.67,394809,64333.79,172.415,262481.86,3073983.31,328.102,6299565.2,51,27,4.08,1.25,7592.480769,1237.188269,11346.34744,3.315673077,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,10,October,50,5.71,425983,66285.9,177.646,270446.47,3073983.31,338.058,6490715.48,51,27,4.08,1.25,8519.66,1325.718,11608.73905,3.55292,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,11,November,53,5.76,420335,63887.85,171.219,260662.43,3073983.31,325.828,6255898.14,51,27,4.08,1.25,7930.849057,1205.431132,11091.64063,3.23054717,Flat/Rolling,0.9
KSRTC-050,Munnar,Idukki,2025,12,December,52,5.44,359886,62286.91,166.929,254130.59,3073983.31,317.663,6099134.24,51,27,4.08,1.25,6920.884615,1197.825192,11449.79963,3.210173077,Flat/Rolling,0.9
KSRTC-051,Nedumkandam,Idukki,2025,1,January,46,3.98,426060,59661.28,159.892,243418.02,3072637.93,304.273,5842032.42,51,27,4.08,1.25,9262.173913,1296.984348,14990.27136,3.475913043,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,2,February,48,4.01,427893,60629.28,162.486,247367.46,3072637.93,309.209,5936819.05,51,27,4.08,1.25,8914.4375,1263.11,15119.5212,3.385125,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,3,March,46,3.97,442900,60868.22,163.127,248342.34,3072637.93,310.428,5960216.39,51,27,4.08,1.25,9628.26087,1323.222174,15332.04534,3.54623913,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,4,April,46,4.06,468762,63012.07,168.872,257089.25,3072637.93,321.362,6170141.97,51,27,4.08,1.25,10190.47826,1369.827609,15520.21429,3.671130435,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,5,May,46,4.09,454286,65060.33,174.362,265446.15,3072637.93,331.808,6370707.2,51,27,4.08,1.25,9875.782609,1414.355,15907.17115,3.790478261,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,6,June,47,3.96,420425,59574.8,159.66,243065.18,3072637.93,303.831,5833564.42,51,27,4.08,1.25,8945.212766,1267.548936,15044.14141,3.397021277,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,7,July,47,3.83,386383,57536.21,154.197,234747.74,3072637.93,293.435,5633945.46,51,27,4.08,1.25,8220.914894,1224.174681,15022.50914,3.280787234,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,8,August,49,3.99,476159,66916.01,179.335,273017.32,3072637.93,341.272,6552416.17,51,27,4.08,1.25,9717.530612,1365.632857,16770.92982,3.659897959,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,9,September,45,4.23,486709,65510.34,175.568,267282.19,3072637.93,334.103,6414772.7,51,27,4.08,1.25,10815.75556,1455.785333,15487.07801,3.901511111,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,10,October,46,4.24,490968,66128.48,177.224,269804.2,3072637.93,337.255,6475300.98,51,27,4.08,1.25,10673.21739,1437.575652,15596.33962,3.852695652,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,11,November,47,4.21,444614,65415.81,175.314,266896.5,3072637.93,333.621,6405516.09,51,27,4.08,1.25,9459.87234,1391.825745,15538.19715,3.730085106,Steep,0.2
KSRTC-051,Nedumkandam,Idukki,2025,12,December,48,4.14,440275,62784.7,168.263,256161.58,3072637.93,320.202,6147877.8,51,27,4.08,1.25,9172.395833,1308.014583,15165.38647,3.505479167,Steep,0.2
KSRTC-052,Moolamattom,Idukki,2025,1,January,35,2.78,145190,35948.62,96.342,146670.37,1779849.75,183.338,3520089.23,51,27,4.08,1.25,4148.285714,1027.103429,12931.15827,2.752628571,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,2,February,34,2.81,132976,33864.99,90.758,138169.16,1779849.75,172.711,3316060.24,51,27,4.08,1.25,3911.058824,996.0291176,12051.59786,2.669352941,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,3,March,33,2.99,145231,36330.8,97.367,148229.66,1779849.75,185.287,3557511.49,51,27,4.08,1.25,4400.939394,1100.933333,12150.76923,2.950515152,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,4,April,34,2.9,141018,36560.57,97.982,149167.13,1779849.75,186.459,3580010.89,51,27,4.08,1.25,4147.588235,1075.310882,12607.0931,2.881823529,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,5,May,34,3.04,155586,37236.2,99.793,151923.7,1779849.75,189.905,3646168.28,51,27,4.08,1.25,4576.058824,1095.182353,12248.75,2.935088235,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,6,June,35,2.95,140141,33051.38,88.578,134849.63,1779849.75,168.562,3236391.29,51,27,4.08,1.25,4004.028571,944.3251429,11203.85763,2.5308,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,7,July,33,2.68,131178,33754.02,90.461,137716.4,1779849.75,172.146,3305193.91,51,27,4.08,1.25,3975.090909,1022.849091,12594.78358,2.741242424,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,8,August,33,3.03,160148,37816.19,101.347,154290.06,1779849.75,192.863,3702961.39,51,27,4.08,1.25,4852.969697,1145.945152,12480.59076,3.071121212,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,9,September,33,3.03,162095,38366.41,102.822,156534.95,1779849.75,195.669,3756839.14,51,27,4.08,1.25,4911.969697,1162.618485,12662.18152,3.115818182,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,10,October,34,3.08,163334,39147.7,104.916,159722.62,1779849.75,199.653,3833343.2,51,27,4.08,1.25,4803.941176,1151.402941,12710.29221,3.085764706,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,11,November,35,3.1,162612,36746.86,98.482,149927.19,1779849.75,187.409,3598252.95,51,27,4.08,1.25,4646.057143,1049.910286,11853.82581,2.813771429,Flat/Rolling,0.9
KSRTC-052,Moolamattom,Idukki,2025,12,December,34,2.85,144955,37413.94,100.269,152648.88,1779849.75,190.811,3663573.01,51,27,4.08,1.25,4263.382353,1100.41,13127.69825,2.949088235,Flat/Rolling,0.9
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,1,January,224,4.67,1085097,85765.1,229.85,349921.61,4358267.42,437.402,8398118.68,51,27,4.08,1.25,4844.183036,382.8799107,18365.11777,1.026116071,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,2,February,226,4.65,1012889,83418.29,223.561,340346.62,4358267.42,425.433,8168318.7,51,27,4.08,1.25,4481.809735,369.1074779,17939.4172,0.989207965,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,3,March,228,4.78,1072509,87927.73,235.646,358745.14,4358267.42,448.431,8609882.87,51,27,4.08,1.25,4703.986842,385.6479386,18394.92259,1.033535088,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,4,April,223,4.8,1169114,91972.05,246.485,375245.96,4358267.42,469.057,9005902.66,51,27,4.08,1.25,5242.663677,412.4307175,19160.84375,1.105313901,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,5,May,234,4.76,1175838,92369.43,247.55,376867.27,4358267.42,471.084,9044815.03,51,27,4.08,1.25,5024.948718,394.7411538,19405.34244,1.057905983,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,6,June,227,4.53,1050417,84928.86,227.609,346509.75,4358267.42,433.137,8316234.4,51,27,4.08,1.25,4627.387665,374.1359471,18748.09272,1.002682819,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,7,July,224,4.34,1003880,80616.08,216.051,328913.61,4358267.42,411.142,7893926.52,51,27,4.08,1.25,4481.607143,359.8932143,18575.13364,0.964513393,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,8,August,231,4.74,1159028,93499.14,250.578,381476.49,4358267.42,476.846,9155436.13,51,27,4.08,1.25,5017.437229,404.7581818,19725.55696,1.084753247,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,9,September,229,4.97,1230288,93107.86,249.529,379880.07,4358267.42,474.85,9117121.85,51,27,4.08,1.25,5372.436681,406.5845415,18733.97586,1.089646288,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,10,October,229,5.08,1215613,92441.36,247.743,377160.75,4358267.42,471.451,9051857.75,51,27,4.08,1.25,5308.353712,403.6740611,18197.11811,1.081847162,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,11,November,227,4.91,1161081,92261.37,247.26,376426.39,4358267.42,470.533,9034233.83,51,27,4.08,1.25,5114.894273,406.4377533,18790.50305,1.089251101,Rolling,0.75
KSRTC-053,Ernakulam (Kochi),Ernakulam,2025,12,December,225,4.87,1093219,89895.53,240.92,366773.76,4358267.42,458.467,8802570.6,51,27,4.08,1.25,4858.751111,399.5356889,18459.04107,1.070755556,Rolling,0.75
KSRTC-054,Aluva,Ernakulam,2025,1,January,116,5.19,716703,142642.91,382.283,581983.07,7295148.11,727.479,13967593.75,51,27,4.08,1.25,6178.474138,1229.680259,27484.18304,3.295543103,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,2,February,114,4.77,703782,141133.34,378.237,575824.03,7295148.11,719.78,13819776.42,51,27,4.08,1.25,6173.526316,1238.011754,29587.70231,3.317868421,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,3,March,118,5.19,722853,146716.46,393.2,598603.16,7295148.11,748.254,14366476.03,51,27,4.08,1.25,6125.872881,1243.359831,28269.06744,3.33220339,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,4,April,120,5.24,738915,151687.18,406.522,618883.69,7295148.11,773.605,14853208.43,51,27,4.08,1.25,6157.625,1264.059833,28947.93511,3.387683333,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,5,May,119,5.15,811766,156004.91,418.093,636500.03,7295148.11,795.625,15276001.21,51,27,4.08,1.25,6821.563025,1310.96563,30292.21553,3.513386555,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,6,June,120,4.85,743004,143588.78,384.818,585842.22,7295148.11,732.303,14060213.12,51,27,4.08,1.25,6191.7,1196.573167,29605.93402,3.206816667,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,7,July,120,4.67,728759,138574.96,371.381,565385.84,7295148.11,706.732,13569260.27,51,27,4.08,1.25,6072.991667,1154.791333,29673.43897,3.094841667,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,8,August,115,5.14,821148,154412.54,413.826,630003.16,7295148.11,787.504,15120075.86,51,27,4.08,1.25,7140.417391,1342.717739,30041.35019,3.598486957,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,9,September,117,5.22,846024,152532.52,408.787,622332.68,7295148.11,777.916,14935983.87,51,27,4.08,1.25,7230.974359,1303.696752,29220.78927,3.493905983,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,10,October,119,5.36,835332,158590.89,425.024,647050.83,7295148.11,808.814,15529220.14,51,27,4.08,1.25,7019.596639,1332.696555,29587.85261,3.571630252,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,11,November,121,5.37,818664,157489.49,422.072,642557.12,7295148.11,803.196,15421371.29,51,27,4.08,1.25,6765.818182,1301.566033,29327.65177,3.488198347,Flat/Rolling,0.9
KSRTC-054,Aluva,Ernakulam,2025,12,December,116,5.25,715334,144652.52,387.669,590182.28,7295148.11,737.728,14164374.79,51,27,4.08,1.25,6166.672414,1247.004483,27552.86095,3.341974138,Flat/Rolling,0.9
KSRTC-055,Angamaly,Ernakulam,2025,1,January,110,6.03,540574,180308.65,483.227,735659.29,9006474.29,919.574,17655823.17,51,27,4.08,1.25,4914.309091,1639.169545,29901.93201,4.392972727,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,2,February,111,6.06,538113,171439.38,459.458,699472.67,9006474.29,874.341,16787344.27,51,27,4.08,1.25,4847.864865,1544.498919,28290.32673,4.139261261,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,3,March,107,6.13,586904,179197.29,480.249,731124.94,9006474.29,913.906,17546998.31,51,27,4.08,1.25,5485.084112,1674.741028,29232.83687,4.488308411,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,4,April,109,6.44,602888,183930.47,492.934,750436.32,9006474.29,938.045,18010471.74,51,27,4.08,1.25,5531.082569,1687.435505,28560.63199,4.522330275,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,5,May,110,6.44,592742,191433.7,513.042,781049.5,9006474.29,976.312,18745187.45,51,27,4.08,1.25,5388.563636,1740.306364,29725.72981,4.664018182,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,6,June,112,6.0,525398,177850.9,476.64,725631.67,9006474.29,907.04,17415159.8,51,27,4.08,1.25,4691.053571,1587.954464,29641.81667,4.255714286,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,7,July,111,5.65,506401,165590.17,443.782,675607.89,9006474.29,844.51,16214589.57,51,27,4.08,1.25,4562.171171,1491.803333,29307.99469,3.998036036,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,8,August,109,6.39,619949,185078.64,496.011,755120.85,9006474.29,943.901,18122900.27,51,27,4.08,1.25,5687.605505,1697.969174,28963.79343,4.550559633,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,9,September,106,6.57,621515,201993.33,541.342,824132.79,9006474.29,1030.166,19779186.57,51,27,4.08,1.25,5863.349057,1905.597453,30744.79909,5.107,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,10,October,110,6.62,631548,197433.53,529.122,805528.8,9006474.29,1006.911,19332691.05,51,27,4.08,1.25,5741.345455,1794.850273,29823.79607,4.8102,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,11,November,109,6.72,607395,192653.52,516.311,786026.36,9006474.29,982.533,18864632.46,51,27,4.08,1.25,5572.431193,1767.463486,28668.67857,4.736798165,Rolling,0.75
KSRTC-055,Angamaly,Ernakulam,2025,12,December,110,6.34,582146,180559.61,483.9,736683.21,9006474.29,920.854,17680397.38,51,27,4.08,1.25,5292.236364,1641.451,28479.43375,4.399090909,Rolling,0.75
KSRTC-056,Perumbavoor,Ernakulam,2025,1,January,96,6.87,488535,139682.91,374.35,569906.27,7073089.63,712.383,13677750.84,51,27,4.08,1.25,5088.90625,1455.030313,20332.30131,3.899479167,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,2,February,95,7.07,458008,138288.12,370.612,564215.53,7073089.63,705.269,13541173.13,51,27,4.08,1.25,4821.136842,1455.664421,19559.84724,3.901178947,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,3,March,98,7.16,509870,142325.55,381.432,580688.24,7073089.63,725.86,13936518.3,51,27,4.08,1.25,5202.755102,1452.301531,19877.87011,3.892163265,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,4,April,94,7.38,504925,146900.73,393.694,599354.98,7073089.63,749.194,14384519.55,51,27,4.08,1.25,5371.542553,1562.773723,19905.24797,4.188234043,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,5,May,97,7.47,517254,153109.57,410.334,624687.05,7073089.63,780.859,14992488.8,51,27,4.08,1.25,5332.515464,1578.449175,20496.59572,4.230247423,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,6,June,97,7.07,482909,133726.52,358.387,545604.2,7073089.63,682.005,13094500.61,51,27,4.08,1.25,4978.443299,1378.623918,18914.64215,3.69471134,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,7,July,101,6.68,467647,129479.44,347.005,528276.12,7073089.63,660.345,12678626.69,51,27,4.08,1.25,4630.168317,1281.974653,19383.1497,3.435693069,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,8,August,98,7.48,515726,149241.28,399.967,608904.42,7073089.63,761.131,14613706.62,51,27,4.08,1.25,5262.510204,1522.870204,19952.04278,4.081295918,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,9,September,97,7.63,533388,153411.48,411.143,625918.84,7073089.63,782.399,15022051.75,51,27,4.08,1.25,5498.845361,1581.561649,20106.35387,4.238587629,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,10,October,98,7.81,548191,156018.65,418.13,636556.09,7073089.63,795.695,15277345.75,51,27,4.08,1.25,5593.785714,1592.027041,19976.77977,4.266632653,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,11,November,96,7.4,544841,149911.91,401.764,611640.59,7073089.63,764.551,14679373.88,51,27,4.08,1.25,5675.427083,1561.582396,20258.36622,4.185041667,Flat/Rolling,0.9
KSRTC-056,Perumbavoor,Ernakulam,2025,12,December,95,7.22,502008,141504.24,379.231,577337.3,7073089.63,721.672,13856094.9,51,27,4.08,1.25,5284.294737,1489.518316,19598.92521,3.991905263,Flat/Rolling,0.9
